Cast_Count,Station_ID,Datetime,Depth_bin_m,T_degC,Salinity,SigmaTheta
5369,090.0 070.0,1953-02-12 23:12:00,225,7.88,34.02,26.525
5369,090.0 070.0,1953-02-12 23:12:00,255,7.65,34.077,26.604
5369,090.0 070.0,1953-02-12 23:12:00,295,7.37,34.14,26.694
5369,090.0 070.0,1953-02-12 23:12:00,305,7.33,34.151,26.708
5369,090.0 070.0,1953-02-12 23:12:00,365,7.0,34.22,26.809
5460,090.0 070.0,1953-03-13 07:30:00,5,12.94,33.13,24.957
5460,090.0 070.0,1953-03-13 07:30:00,15,12.97,33.13,24.951
5460,090.0 070.0,1953-03-13 07:30:00,25,12.92,33.14,24.969
5460,090.0 070.0,1953-03-13 07:30:00,35,12.54,33.169,25.066
5460,090.0 070.0,1953-03-13 07:30:00,55,12.06,33.17,25.158
5460,090.0 070.0,1953-03-13 07:30:00,65,11.95,33.24,25.234
5460,090.0 070.0,1953-03-13 07:30:00,85,11.89,33.24,25.245
5460,090.0 070.0,1953-03-13 07:30:00,105,9.83,33.32,25.671
5460,090.0 070.0,1953-03-13 07:30:00,125,9.25,33.646,26.021
5460,090.0 070.0,1953-03-13 07:30:00,155,8.76,33.75,26.18
5460,090.0 070.0,1953-03-13 07:30:00,205,8.18,33.94,26.418
5460,090.0 070.0,1953-03-13 07:30:00,245,7.68,34.02,26.555
5460,090.0 070.0,1953-03-13 07:30:00,255,7.59,34.036,26.58
5460,090.0 070.0,1953-03-13 07:30:00,295,7.18,34.11,26.697
5460,090.0 070.0,1953-03-13 07:30:00,305,7.09,34.125,26.721
5460,090.0 070.0,1953-03-13 07:30:00,385,6.62,34.2,26.845
5597,090.0 070.0,1953-04-09 10:54:00,5,12.93,33.21,25.021
5597,090.0 070.0,1953-04-09 10:54:00,15,12.92,33.22,25.031
5597,090.0 070.0,1953-04-09 10:54:00,25,12.93,33.237,25.042
5597,090.0 070.0,1953-04-09 10:54:00,35,12.93,33.228,25.036
5597,090.0 070.0,1953-04-09 10:54:00,55,12.92,33.192,25.01
5597,090.0 070.0,1953-04-09 10:54:00,75,11.95,33.24,25.234
5597,090.0 070.0,1953-04-09 10:54:00,85,11.79,33.237,25.261
5597,090.0 070.0,1953-04-09 10:54:00,105,10.01,33.26,25.594
5597,090.0 070.0,1953-04-09 10:54:00,125,9.04,33.612,26.027
5597,090.0 070.0,1953-04-09 10:54:00,145,8.79,33.87,26.269
5597,090.0 070.0,1953-04-09 10:54:00,155,8.7,33.9,26.307
5597,090.0 070.0,1953-04-09 10:54:00,195,8.27,34.0,26.451
5597,090.0 070.0,1953-04-09 10:54:00,205,8.15,34.04,26.501
5597,090.0 070.0,1953-04-09 10:54:00,245,7.81,34.17,26.654
5597,090.0 070.0,1953-04-09 10:54:00,255,7.79,34.193,26.675
5597,090.0 070.0,1953-04-09 10:54:00,285,7.75,34.24,26.718
5597,090.0 070.0,1953-04-09 10:54:00,305,7.65,34.26,26.749
5597,090.0 070.0,1953-04-09 10:54:00,385,7.08,34.32,26.877
5752,090.0 070.0,1953-05-07 04:24:00,5,14.51,33.12,24.628
5752,090.0 070.0,1953-05-07 04:24:00,15,14.36,33.14,24.676
5752,090.0 070.0,1953-05-07 04:24:00,25,13.61,33.12,24.816
5752,090.0 070.0,1953-05-07 04:24:00,35,13.36,33.12,24.867
5752,090.0 070.0,1953-05-07 04:24:00,45,13.14,33.12,24.911
5752,090.0 070.0,1953-05-07 04:24:00,55,12.97,33.125,24.948
5752,090.0 070.0,1953-05-07 04:24:00,65,12.44,33.16,25.079
5752,090.0 070.0,1953-05-07 04:24:00,85,12.19,33.21,25.166
5752,090.0 070.0,1953-05-07 04:24:00,105,11.26,33.262,25.378
5752,090.0 070.0,1953-05-07 04:24:00,125,10.26,33.3,25.583
5752,090.0 070.0,1953-05-07 04:24:00,155,9.28,33.628,26.002
5752,090.0 070.0,1953-05-07 04:24:00,165,9.14,33.69,26.073
5752,090.0 070.0,1953-05-07 04:24:00,195,8.29,33.9,26.37
5752,090.0 070.0,1953-05-07 04:24:00,205,8.21,33.931,26.406
5752,090.0 070.0,1953-05-07 04:24:00,235,7.9,34.05,26.546
5752,090.0 070.0,1953-05-07 04:24:00,255,7.64,34.087,26.613
5752,090.0 070.0,1953-05-07 04:24:00,305,7.14,34.108,26.701
5752,090.0 070.0,1953-05-07 04:24:00,375,6.52,34.2,26.858
6027,090.0 070.0,1953-06-07 09:42:00,5,13.64,33.39,25.018
6027,090.0 070.0,1953-06-07 09:42:00,15,13.63,33.38,25.012
6027,090.0 070.0,1953-06-07 09:42:00,25,13.41,33.348,25.033
6027,090.0 070.0,1953-06-07 09:42:00,35,13.23,33.34,25.063
6027,090.0 070.0,1953-06-07 09:42:00,55,12.91,33.399,25.172
6027,090.0 070.0,1953-06-07 09:42:00,85,12.36,33.58,25.42
6027,090.0 070.0,1953-06-07 09:42:00,105,11.26,33.515,25.575
6027,090.0 070.0,1953-06-07 09:42:00,125,10.34,33.556,25.77
6027,090.0 070.0,1953-06-07 09:42:00,155,9.6,33.695,26.003
6027,090.0 070.0,1953-06-07 09:42:00,165,9.45,33.74,26.063
6027,090.0 070.0,1953-06-07 09:42:00,205,8.37,34.122,26.532
6027,090.0 070.0,1953-06-07 09:42:00,215,8.22,34.18,26.6
6027,090.0 070.0,1953-06-07 09:42:00,255,7.86,34.127,26.613
6027,090.0 070.0,1953-06-07 09:42:00,265,7.8,34.12,26.616
6027,090.0 070.0,1953-06-07 09:42:00,305,7.6,34.094,26.625
6100,090.0 070.0,1953-07-19 06:30:00,5,15.34,33.67,24.873
6100,090.0 070.0,1953-07-19 06:30:00,15,14.94,33.58,24.891
6100,090.0 070.0,1953-07-19 06:30:00,25,14.01,33.443,24.983
6100,090.0 070.0,1953-07-19 06:30:00,35,13.43,33.37,25.046
6100,090.0 070.0,1953-07-19 06:30:00,45,12.81,33.35,25.154
6100,090.0 070.0,1953-07-19 06:30:00,55,12.35,33.361,25.252
6100,090.0 070.0,1953-07-19 06:30:00,75,10.9,33.46,25.596
6100,090.0 070.0,1953-07-19 06:30:00,85,10.66,33.525,25.689
6100,090.0 070.0,1953-07-19 06:30:00,95,10.45,33.64,25.815
6100,090.0 070.0,1953-07-19 06:30:00,105,10.08,33.721,25.942
6100,090.0 070.0,1953-07-19 06:30:00,125,9.26,33.872,26.196
6100,090.0 070.0,1953-07-19 06:30:00,135,8.99,33.91,26.269
6100,090.0 070.0,1953-07-19 06:30:00,155,8.65,33.944,26.349
6100,090.0 070.0,1953-07-19 06:30:00,175,8.31,33.98,26.429
6100,090.0 070.0,1953-07-19 06:30:00,205,8.08,34.086,26.547
6100,090.0 070.0,1953-07-19 06:30:00,215,7.99,34.14,26.603
6100,090.0 070.0,1953-07-19 06:30:00,255,7.81,34.179,26.661
6100,090.0 070.0,1953-07-19 06:30:00,265,7.78,34.18,26.666
6100,090.0 070.0,1953-07-19 06:30:00,305,7.39,34.209,26.745
6100,090.0 070.0,1953-07-19 06:30:00,345,7.0,34.24,26.825
6245,090.0 070.0,1953-08-19 01:30:00,5,16.13,33.54,24.596
6245,090.0 070.0,1953-08-19 01:30:00,15,16.11,33.42,24.509
6245,090.0 070.0,1953-08-19 01:30:00,25,16.01,33.503,24.596
6245,090.0 070.0,1953-08-19 01:30:00,35,14.94,33.415,24.765
6245,090.0 070.0,1953-08-19 01:30:00,55,11.1,33.12,25.296
6245,090.0 070.0,1953-08-19 01:30:00,75,9.84,33.35,25.692
6245,090.0 070.0,1953-08-19 01:30:00,85,9.81,33.36,25.705
6245,090.0 070.0,1953-08-19 01:30:00,105,9.27,33.57,25.958
6245,090.0 070.0,1953-08-19 01:30:00,125,8.79,33.738,26.165
6245,090.0 070.0,1953-08-19 01:30:00,155,8.48,33.83,26.286
6245,090.0 070.0,1953-08-19 01:30:00,195,7.86,33.97,26.489
6245,090.0 070.0,1953-08-19 01:30:00,205,7.7,33.981,26.521
6245,090.0 070.0,1953-08-19 01:30:00,235,7.43,34.03,26.598
6245,090.0 070.0,1953-08-19 01:30:00,255,7.49,34.154,26.687
6245,090.0 070.0,1953-08-19 01:30:00,275,7.6,34.3,26.787
6245,090.0 070.0,1953-08-19 01:30:00,305,7.45,34.305,26.813
6245,090.0 070.0,1953-08-19 01:30:00,355,6.96,34.28,26.862
6407,090.0 070.0,1953-10-22 04:06:00,5,17.03,33.47,24.334
6407,090.0 070.0,1953-10-22 04:06:00,15,17.0,33.44,24.318
6407,090.0 070.0,1953-10-22 04:06:00,25,17.01,33.453,24.327
6407,090.0 070.0,1953-10-22 04:06:00,35,17.02,33.46,24.33
6407,090.0 070.0,1953-10-22 04:06:00,55,11.7,33.238,25.278
6407,090.0 070.0,1953-10-22 04:06:00,85,9.62,33.553,25.887
6407,090.0 070.0,1953-10-22 04:06:00,105,8.88,33.719,26.136
6407,090.0 070.0,1953-10-22 04:06:00,125,8.56,33.827,26.271
6407,090.0 070.0,1953-10-22 04:06:00,155,8.39,33.921,26.371
6407,090.0 070.0,1953-10-22 04:06:00,165,8.37,33.94,26.389
6407,090.0 070.0,1953-10-22 04:06:00,205,7.83,34.029,26.539
6407,090.0 070.0,1953-10-22 04:06:00,215,7.73,34.04,26.563
6407,090.0 070.0,1953-10-22 04:06:00,255,7.44,34.108,26.658
6407,090.0 070.0,1953-10-22 04:06:00,265,7.38,34.12,26.676
6407,090.0 070.0,1953-10-22 04:06:00,305,7.03,34.137,26.739
6407,090.0 070.0,1953-10-22 04:06:00,315,6.93,34.14,26.755
6571,090.0 070.0,1954-01-13 08:12:00,5,14.02,33.21,24.801
6571,090.0 070.0,1954-01-13 08:12:00,15,14.02,33.17,24.77
6571,090.0 070.0,1954-01-13 08:12:00,25,13.97,33.16,24.773
6571,090.0 070.0,1954-01-13 08:12:00,35,13.92,33.15,24.776
6571,090.0 070.0,1954-01-13 08:12:00,55,12.94,33.135,24.962
6571,090.0 070.0,1954-01-13 08:12:00,65,12.52,33.12,25.032
6571,090.0 070.0,1954-01-13 08:12:00,75,10.78,33.02,25.275
6571,090.0 070.0,1954-01-13 08:12:00,85,10.54,33.026,25.321
6571,090.0 070.0,1954-01-13 08:12:00,95,9.64,33.24,25.64
6571,090.0 070.0,1954-01-13 08:12:00,105,9.57,33.351,25.738
6571,090.0 070.0,1954-01-13 08:12:00,125,9.4,33.57,25.937
6571,090.0 070.0,1954-01-13 08:12:00,155,8.72,33.815,26.237
6571,090.0 070.0,1954-01-13 08:12:00,185,8.3,33.94,26.4
6571,090.0 070.0,1954-01-13 08:12:00,205,8.01,34.012,26.5
6571,090.0 070.0,1954-01-13 08:12:00,235,7.72,34.07,26.588
6571,090.0 070.0,1954-01-13 08:12:00,255,7.59,34.1,26.631
6571,090.0 070.0,1954-01-13 08:12:00,305,7.19,34.173,26.745
6571,090.0 070.0,1954-01-13 08:12:00,325,7.06,34.19,26.777
6634,090.0 070.0,1954-02-10 14:18:00,5,14.0,33.1,24.72
6634,090.0 070.0,1954-02-10 14:18:00,15,13.92,33.09,24.729
6634,090.0 070.0,1954-02-10 14:18:00,25,13.73,33.144,24.81
6634,090.0 070.0,1954-02-10 14:18:00,35,13.6,33.18,24.864
6634,090.0 070.0,1954-02-10 14:18:00,55,13.09,33.142,24.938
6634,090.0 070.0,1954-02-10 14:18:00,65,12.2,33.04,25.031
6634,090.0 070.0,1954-02-10 14:18:00,75,11.35,33.12,25.251
6634,090.0 070.0,1954-02-10 14:18:00,85,11.03,33.12,25.308
6634,090.0 070.0,1954-02-10 14:18:00,105,9.64,33.305,25.69
6634,090.0 070.0,1954-02-10 14:18:00,125,9.0,33.579,26.008
6634,090.0 070.0,1954-02-10 14:18:00,135,8.98,33.59,26.02
6634,090.0 070.0,1954-02-10 14:18:00,155,8.72,33.822,26.242
6634,090.0 070.0,1954-02-10 14:18:00,165,8.68,33.87,26.286
6634,090.0 070.0,1954-02-10 14:18:00,205,7.98,34.033,26.521
6634,090.0 070.0,1954-02-10 14:18:00,255,7.41,34.053,26.619
6634,090.0 070.0,1954-02-10 14:18:00,275,7.2,34.06,26.655
6634,090.0 070.0,1954-02-10 14:18:00,305,6.95,34.091,26.714
6634,090.0 070.0,1954-02-10 14:18:00,385,6.28,34.19,26.881
6683,090.0 070.0,1954-03-11 12:54:00,5,14.72,33.32,24.738
6683,090.0 070.0,1954-03-11 12:54:00,15,14.7,33.34,24.758
6683,090.0 070.0,1954-03-11 12:54:00,25,14.71,33.353,24.766
6683,090.0 070.0,1954-03-11 12:54:00,35,14.72,33.36,24.77
6683,090.0 070.0,1954-03-11 12:54:00,55,12.84,33.22,25.047
6683,090.0 070.0,1954-03-11 12:54:00,65,11.07,33.24,25.395
6683,090.0 070.0,1954-03-11 12:54:00,75,10.49,33.22,25.481
6683,090.0 070.0,1954-03-11 12:54:00,85,10.06,33.286,25.605
6683,090.0 070.0,1954-03-11 12:54:00,105,9.29,33.589,25.969
6683,090.0 070.0,1954-03-11 12:54:00,125,9.06,33.841,26.203
6683,090.0 070.0,1954-03-11 12:54:00,155,8.96,34.01,26.352
6683,090.0 070.0,1954-03-11 12:54:00,205,8.3,34.05,26.486
6683,090.0 070.0,1954-03-11 12:54:00,255,7.77,34.111,26.613
6683,090.0 070.0,1954-03-11 12:54:00,305,7.35,34.171,26.721
6683,090.0 070.0,1954-03-11 12:54:00,375,6.9,34.25,26.847
6796,090.0 070.0,1954-04-19 05:48:00,5,14.72,33.46,24.846
6796,090.0 070.0,1954-04-19 05:48:00,15,14.65,33.45,24.854
6796,090.0 070.0,1954-04-19 05:48:00,25,14.68,33.423,24.827
6796,090.0 070.0,1954-04-19 05:48:00,35,14.72,33.4,24.801
6796,090.0 070.0,1954-04-19 05:48:00,55,14.56,33.4,24.835
6796,090.0 070.0,1954-04-19 05:48:00,75,11.84,33.44,25.41
6796,090.0 070.0,1954-04-19 05:48:00,85,11.18,33.46,25.546
6796,090.0 070.0,1954-04-19 05:48:00,95,10.39,33.52,25.732
6796,090.0 070.0,1954-04-19 05:48:00,105,10.1,33.602,25.846
6796,090.0 070.0,1954-04-19 05:48:00,125,9.8,33.75,26.012
6796,090.0 070.0,1954-04-19 05:48:00,155,9.42,33.96,26.239
6796,090.0 070.0,1954-04-19 05:48:00,175,8.86,34.02,26.376
6796,090.0 070.0,1954-04-19 05:48:00,205,8.51,34.086,26.483
6796,090.0 070.0,1954-04-19 05:48:00,235,8.31,34.15,26.564
6796,090.0 070.0,1954-04-19 05:48:00,255,8.13,34.213,26.641
6796,090.0 070.0,1954-04-19 05:48:00,305,7.73,34.325,26.788
6796,090.0 070.0,1954-04-19 05:48:00,315,7.66,34.34,26.81
6849,090.0 070.0,1954-05-20 00:00:00,5,14.88,33.26,24.657
6849,090.0 070.0,1954-05-20 00:00:00,15,14.82,33.24,24.655
6849,090.0 070.0,1954-05-20 00:00:00,25,14.81,33.226,24.647
6849,090.0 070.0,1954-05-20 00:00:00,35,14.75,33.22,24.655
6849,090.0 070.0,1954-05-20 00:00:00,55,14.21,33.22,24.77
6849,090.0 070.0,1954-05-20 00:00:00,75,12.59,33.28,25.143
6849,090.0 070.0,1954-05-20 00:00:00,85,12.09,33.28,25.239
6849,090.0 070.0,1954-05-20 00:00:00,105,10.38,33.367,25.615
6849,090.0 070.0,1954-05-20 00:00:00,125,9.54,33.534,25.886
6849,090.0 070.0,1954-05-20 00:00:00,155,8.94,33.71,26.12
6849,090.0 070.0,1954-05-20 00:00:00,205,8.36,33.98,26.422
6849,090.0 070.0,1954-05-20 00:00:00,255,7.79,34.019,26.538
6849,090.0 070.0,1954-05-20 00:00:00,305,7.31,34.067,26.645
6974,090.0 070.0,1954-06-19 04:06:00,5,14.59,33.31,24.758
6974,090.0 070.0,1954-06-19 04:06:00,15,14.6,33.33,24.772
6974,090.0 070.0,1954-06-19 04:06:00,25,14.6,33.285,24.737
6974,090.0 070.0,1954-06-19 04:06:00,35,14.45,33.282,24.767
6974,090.0 070.0,1954-06-19 04:06:00,55,13.61,33.347,24.992
6974,090.0 070.0,1954-06-19 04:06:00,65,13.34,33.37,25.065
6974,090.0 070.0,1954-06-19 04:06:00,85,12.15,33.35,25.282
6974,090.0 070.0,1954-06-19 04:06:00,95,10.82,33.46,25.611
6974,090.0 070.0,1954-06-19 04:06:00,105,10.3,33.469,25.708
6974,090.0 070.0,1954-06-19 04:06:00,115,9.94,33.48,25.778
6974,090.0 070.0,1954-06-19 04:06:00,125,9.41,33.639,25.989
6974,090.0 070.0,1954-06-19 04:06:00,145,9.1,33.77,26.142
6974,090.0 070.0,1954-06-19 04:06:00,155,8.88,33.853,26.242
6974,090.0 070.0,1954-06-19 04:06:00,165,8.72,33.91,26.312
6974,090.0 070.0,1954-06-19 04:06:00,205,8.17,34.012,26.476
6974,090.0 070.0,1954-06-19 04:06:00,225,7.89,34.05,26.547
6974,090.0 070.0,1954-06-19 04:06:00,255,7.69,34.104,26.619
6974,090.0 070.0,1954-06-19 04:06:00,305,7.48,34.16,26.694
7002,090.0 070.0,1954-07-20 09:54:00,5,15.4,33.6,24.806
7002,090.0 070.0,1954-07-20 09:54:00,15,15.2,33.585,24.839
7002,090.0 070.0,1954-07-20 09:54:00,25,15.03,33.574,24.868
7002,090.0 070.0,1954-07-20 09:54:00,35,14.9,33.57,24.893
7002,090.0 070.0,1954-07-20 09:54:00,55,12.65,33.566,25.353
7002,090.0 070.0,1954-07-20 09:54:00,65,11.6,33.6,25.578
7002,090.0 070.0,1954-07-20 09:54:00,75,10.48,33.68,25.841
7002,090.0 070.0,1954-07-20 09:54:00,85,10.12,33.643,25.874
7002,090.0 070.0,1954-07-20 09:54:00,95,9.53,33.69,26.009
7002,090.0 070.0,1954-07-20 09:54:00,105,9.38,33.719,26.056
7002,090.0 070.0,1954-07-20 09:54:00,115,9.08,33.8,26.168
7002,090.0 070.0,1954-07-20 09:54:00,125,8.9,33.876,26.256
7002,090.0 070.0,1954-07-20 09:54:00,145,8.73,33.96,26.349
7002,090.0 070.0,1954-07-20 09:54:00,155,8.58,34.009,26.411
7002,090.0 070.0,1954-07-20 09:54:00,175,8.39,34.06,26.48
7002,090.0 070.0,1954-07-20 09:54:00,205,8.17,34.122,26.562
7002,090.0 070.0,1954-07-20 09:54:00,225,8.04,34.16,26.612
7087,090.0 070.0,1954-09-07 18:24:00,5,17.5,33.57,24.299
7087,090.0 070.0,1954-09-07 18:24:00,15,17.52,33.57,24.295
7087,090.0 070.0,1954-09-07 18:24:00,25,17.36,33.546,24.315
7087,090.0 070.0,1954-09-07 18:24:00,35,17.2,33.522,24.335
7087,090.0 070.0,1954-09-07 18:24:00,55,12.88,33.313,25.112
7087,090.0 070.0,1954-09-07 18:24:00,75,10.67,33.3,25.512
7087,090.0 070.0,1954-09-07 18:24:00,85,10.27,33.361,25.628
7087,090.0 070.0,1954-09-07 18:24:00,95,9.72,33.46,25.798
7087,090.0 070.0,1954-09-07 18:24:00,105,9.5,33.552,25.906
7087,090.0 070.0,1954-09-07 18:24:00,125,9.1,33.75,26.126
7087,090.0 070.0,1954-09-07 18:24:00,155,8.52,33.93,26.358
7087,090.0 070.0,1954-09-07 18:24:00,165,8.4,33.95,26.392
7087,090.0 070.0,1954-09-07 18:24:00,205,7.84,34.006,26.52
7087,090.0 070.0,1954-09-07 18:24:00,235,7.54,34.02,26.574
7087,090.0 070.0,1954-09-07 18:24:00,255,7.34,34.071,26.643
7087,090.0 070.0,1954-09-07 18:24:00,305,6.98,34.181,26.78
7087,090.0 070.0,1954-09-07 18:24:00,315,6.9,34.21,26.814
7129,090.0 070.0,1954-10-13 18:42:00,5,17.0,33.35,24.249
7129,090.0 070.0,1954-10-13 18:42:00,15,16.8,33.357,24.302
7129,090.0 070.0,1954-10-13 18:42:00,25,16.57,33.332,24.336
7129,090.0 070.0,1954-10-13 18:42:00,35,15.96,33.276,24.433
7129,090.0 070.0,1954-10-13 18:42:00,45,14.82,33.2,24.625
7129,090.0 070.0,1954-10-13 18:42:00,55,13.71,33.181,24.843
7129,090.0 070.0,1954-10-13 18:42:00,65,12.83,33.18,25.019
7129,090.0 070.0,1954-10-13 18:42:00,75,12.1,33.18,25.159
7129,090.0 070.0,1954-10-13 18:42:00,85,12.02,33.183,25.177
7129,090.0 070.0,1954-10-13 18:42:00,95,10.76,33.25,25.458
7129,090.0 070.0,1954-10-13 18:42:00,105,10.22,33.294,25.585
7129,090.0 070.0,1954-10-13 18:42:00,115,9.6,33.37,25.748
7129,090.0 070.0,1954-10-13 18:42:00,125,9.18,33.466,25.891
7129,090.0 070.0,1954-10-13 18:42:00,145,8.84,33.58,26.034
7129,090.0 070.0,1954-10-13 18:42:00,155,8.67,33.692,26.148
7129,090.0 070.0,1954-10-13 18:42:00,185,8.32,33.95,26.404
7129,090.0 070.0,1954-10-13 18:42:00,205,7.98,34.021,26.511
7129,090.0 070.0,1954-10-13 18:42:00,215,7.87,34.04,26.542
7129,090.0 070.0,1954-10-13 18:42:00,255,7.57,34.107,26.639
7129,090.0 070.0,1954-10-13 18:42:00,305,7.2,34.172,26.743
7129,090.0 070.0,1954-10-13 18:42:00,355,6.82,34.23,26.841
7196,090.0 070.0,1954-12-08 07:42:00,5,16.4,33.47,24.481
7196,090.0 070.0,1954-12-08 07:42:00,15,16.4,33.41,24.435
7196,090.0 070.0,1954-12-08 07:42:00,25,16.41,33.424,24.444
7196,090.0 070.0,1954-12-08 07:42:00,35,16.27,33.447,24.494
7196,090.0 070.0,1954-12-08 07:42:00,55,14.96,33.407,24.755
7196,090.0 070.0,1954-12-08 07:42:00,65,13.48,33.29,24.975
7196,090.0 070.0,1954-12-08 07:42:00,75,12.51,33.32,25.19
7196,090.0 070.0,1954-12-08 07:42:00,85,12.13,33.345,25.282
7196,090.0 070.0,1954-12-08 07:42:00,105,10.12,33.47,25.74
7196,090.0 070.0,1954-12-08 07:42:00,125,9.45,33.61,25.96
7196,090.0 070.0,1954-12-08 07:42:00,155,8.85,33.78,26.189
7196,090.0 070.0,1954-12-08 07:42:00,195,8.18,33.97,26.441
7196,090.0 070.0,1954-12-08 07:42:00,205,8.09,33.988,26.469
7196,090.0 070.0,1954-12-08 07:42:00,255,7.48,34.073,26.625
7196,090.0 070.0,1954-12-08 07:42:00,265,7.37,34.08,26.646
7196,090.0 070.0,1954-12-08 07:42:00,305,6.99,34.087,26.705
7196,090.0 070.0,1954-12-08 07:42:00,355,6.58,34.09,26.763
7300,090.0 070.0,1955-02-15 04:42:00,5,13.6,33.32,24.972
7300,090.0 070.0,1955-02-15 04:42:00,15,13.48,33.28,24.966
7300,090.0 070.0,1955-02-15 04:42:00,25,13.47,33.294,24.979
7300,090.0 070.0,1955-02-15 04:42:00,35,13.4,33.304,25.001
7300,090.0 070.0,1955-02-15 04:42:00,55,13.25,33.31,25.036
7300,090.0 070.0,1955-02-15 04:42:00,65,13.33,33.3,25.013
7300,090.0 070.0,1955-02-15 04:42:00,75,13.34,33.33,25.034
7300,090.0 070.0,1955-02-15 04:42:00,85,13.23,33.278,25.016
7300,090.0 070.0,1955-02-15 04:42:00,105,12.91,33.29,25.089
7300,090.0 070.0,1955-02-15 04:42:00,125,10.84,33.27,25.46
7300,090.0 070.0,1955-02-15 04:42:00,155,9.54,33.531,25.884
7300,090.0 070.0,1955-02-15 04:42:00,205,8.21,33.943,26.416
7300,090.0 070.0,1955-02-15 04:42:00,255,7.51,34.078,26.625
7300,090.0 070.0,1955-02-15 04:42:00,275,7.31,34.09,26.663
7300,090.0 070.0,1955-02-15 04:42:00,305,7.05,34.124,26.726
7300,090.0 070.0,1955-02-15 04:42:00,375,6.5,34.18,26.845
7605,090.0 070.0,1955-06-18 14:54:00,5,14.89,33.4,24.763
7605,090.0 070.0,1955-06-18 14:54:00,15,14.89,33.4,24.763
7605,090.0 070.0,1955-06-18 14:54:00,25,14.87,33.4,24.768
7605,090.0 070.0,1955-06-18 14:54:00,35,14.86,33.4,24.771
7605,090.0 070.0,1955-06-18 14:54:00,55,14.27,33.383,24.884
7605,090.0 070.0,1955-06-18 14:54:00,65,13.22,33.29,25.027
7605,090.0 070.0,1955-06-18 14:54:00,75,12.26,33.29,25.214
7605,090.0 070.0,1955-06-18 14:54:00,85,11.99,33.302,25.275
7605,090.0 070.0,1955-06-18 14:54:00,105,10.5,33.416,25.632
7605,090.0 070.0,1955-06-18 14:54:00,125,9.3,33.608,25.983
7605,090.0 070.0,1955-06-18 14:54:00,135,9.1,33.66,26.056
7605,090.0 070.0,1955-06-18 14:54:00,155,8.68,33.8,26.231
7605,090.0 070.0,1955-06-18 14:54:00,205,8.34,34.08,26.504
7605,090.0 070.0,1955-06-18 14:54:00,255,8.0,34.169,26.625
7605,090.0 070.0,1955-06-18 14:54:00,265,7.92,34.17,26.638
7605,090.0 070.0,1955-06-18 14:54:00,305,7.35,34.185,26.732
7605,090.0 070.0,1955-06-18 14:54:00,355,6.62,34.2,26.844
7852,090.0 070.0,1955-10-27 01:42:00,5,16.5,33.64,24.588
7852,090.0 070.0,1955-10-27 01:42:00,15,16.44,33.63,24.595
7852,090.0 070.0,1955-10-27 01:42:00,25,16.39,33.647,24.62
7852,090.0 070.0,1955-10-27 01:42:00,35,15.43,33.547,24.76
7852,090.0 070.0,1955-10-27 01:42:00,45,13.21,33.4,25.114
7852,090.0 070.0,1955-10-27 01:42:00,55,12.39,33.413,25.284
7852,090.0 070.0,1955-10-27 01:42:00,65,11.65,33.42,25.429
7852,090.0 070.0,1955-10-27 01:42:00,75,10.53,33.48,25.677
7852,090.0 070.0,1955-10-27 01:42:00,85,10.17,33.532,25.779
7852,090.0 070.0,1955-10-27 01:42:00,95,9.6,33.67,25.982
7852,090.0 070.0,1955-10-27 01:42:00,105,9.21,33.757,26.114
7852,090.0 070.0,1955-10-27 01:42:00,115,8.95,33.82,26.204
7852,090.0 070.0,1955-10-27 01:42:00,125,8.56,33.936,26.356
7852,090.0 070.0,1955-10-27 01:42:00,145,8.32,34.01,26.451
7852,090.0 070.0,1955-10-27 01:42:00,155,8.17,34.047,26.503
7852,090.0 070.0,1955-10-27 01:42:00,185,8.02,34.07,26.543
7852,090.0 070.0,1955-10-27 01:42:00,205,7.81,34.11,26.606
7852,090.0 070.0,1955-10-27 01:42:00,245,7.46,34.18,26.712
7852,090.0 070.0,1955-10-27 01:42:00,255,7.42,34.192,26.727
7852,090.0 070.0,1955-10-27 01:42:00,305,7.27,34.24,26.787
7852,090.0 070.0,1955-10-27 01:42:00,335,7.21,34.26,26.811
8006,090.0 070.0,1955-12-05 12:24:00,5,13.5,33.4,25.054
8006,090.0 070.0,1955-12-05 12:24:00,15,13.44,33.4,25.066
8006,090.0 070.0,1955-12-05 12:24:00,25,13.48,33.441,25.09
8006,090.0 070.0,1955-12-05 12:24:00,35,13.5,33.467,25.107
8006,090.0 070.0,1955-12-05 12:24:00,55,13.46,33.49,25.133
8006,090.0 070.0,1955-12-05 12:24:00,65,,33.42,
8006,090.0 070.0,1955-12-05 12:24:00,75,11.09,33.3,25.438
8006,090.0 070.0,1955-12-05 12:24:00,85,10.51,33.321,25.556
8006,090.0 070.0,1955-12-05 12:24:00,95,9.9,33.46,25.768
8006,090.0 070.0,1955-12-05 12:24:00,105,9.68,33.526,25.857
8006,090.0 070.0,1955-12-05 12:24:00,125,9.25,33.68,26.047
8006,090.0 070.0,1955-12-05 12:24:00,145,8.62,33.87,26.295
8006,090.0 070.0,1955-12-05 12:24:00,155,8.52,33.906,26.339
8006,090.0 070.0,1955-12-05 12:24:00,195,8.16,34.05,26.507
8006,090.0 070.0,1955-12-05 12:24:00,205,8.03,34.083,26.552
8006,090.0 070.0,1955-12-05 12:24:00,255,7.55,34.179,26.698
8006,090.0 070.0,1955-12-05 12:24:00,305,7.24,34.216,26.772
